PLAN,LOGIN,ELEMENTO,MODELO,IP,PUERTO,RESULTADO
Home ADSL Mixto 1 y 2,mangjpon_m,mntcabsanjose1,A2048,172.28.125.251,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,mangbowens_m,mntcabsanjose1,A2048,172.28.125.251,xdsl 20,CAMBIADO
Home ADSL Mixto 2 y 4,manlguanoluisag1,mntcabsanjose1,A2048,172.28.125.251,xdsl 41,CAMBIADO
Home ADSL Mixto 2 y 4,mandalopezv1,mntcabsanjose1,A2048,172.28.125.251,xdsl 42,CAMBIADO
Home ADSL Mixto 2 y 4,manjfsemi_m,mntcabsanjose1,A2048,172.28.125.251,xdsl 2,CAMBIADO
Home ADSL Mixto 2 y 4,manfd_m,mntcabsanjose1,A2048,172.28.125.251,xdsl 46,CAMBIADO
Home ADSL Mixto 2 y 4,manfdalci_m,mntcabsanjose1,A2048,172.28.125.251,xdsl 19,CAMBIADO
Home ADSL Mixto 3 y 6,mankgbald2_m,mntcabsanjose1,A2048,172.28.125.251,xdsl 47,CAMBIADO
Home ADSL Mixto 512 y 1024,tromfvillamar_m,trotroealfaro2,A2048,10.114.4.253,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 1024,trodjpati_m,trotroealfaro2,A2048,10.114.4.253,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,troawmele_m,trotroealfaro2,A2048,10.114.4.253,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,troreloza_m,trotroealfaro2,A2048,10.114.4.253,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,trodaparazap1,trotroealfaro2,A2048,10.114.4.253,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,trohjcarag_m,trotroealfaro2,A2048,10.114.4.253,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,troedmonc_m,trotroealfaro2,A2048,10.114.4.253,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,tromegonz_m,trotroealfaro2,A2048,10.114.4.253,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,trombnovi_m,trotroealfaro2,A2048,10.114.4.253,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,trojepanef_m,trotroealfaro2,A2048,10.114.4.253,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,troryrami_m,trotroealfaro2,A2048,10.114.4.253,xdsl 38,CAMBIADO
Home ADSL Mixto 1 y 2,trohmcall_m,trotroealfaro2,A2048,10.114.4.253,xdsl 22,CAMBIADO
Home ADSL Mixto 2 y 4,trorerome_m,trotroealfaro2,A2048,10.114.4.253,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,mancadelgadom1,mntvilsangregorio1,A2048,172.28.34.249,xdsl 37,CAMBIADO
Home ADSL Mixto 1 y 2,manjdbowe_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,manrmazuav,mntvilsangregorio1,A2048,172.28.34.249,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,manpzeva_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,manmhfernan_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,manmevaldezv_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,manjpboca_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,manlfllam_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,mandjmaciasb_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,manaicede_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,manjcrive_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,manclrive_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,mancacede_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,manblfaja_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,mangbgonz_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 2,CAMBIADO
Home ADSL Mixto 2 y 4,manlponce_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 1,CAMBIADO
Home ADSL Mixto 2 y 4,manfaguilars_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 24,CAMBIADO
Home ADSL Mixto 2 y 4,manadrodri_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 44,CAMBIADO
Home ADSL Mixto 2 y 4,manhorold_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 40,CAMBIADO
Home ADSL Mixto 2 y 4,manjasilv_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 28,CAMBIADO
Home ADSL Mixto 2 y 4,mangmanos_m,mntvilsangregorio1,A2048,172.28.34.249,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,durssgarc_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,durmagran_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,durjrmont_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,durcfdiazv_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,durrjduen_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,durparodr_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,durjjverg_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,durjhandr_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,durjearan_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,durjavill_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,duragueva_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,durfxcarv_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,durefnaranjob_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,durbjmend_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 44,CAMBIADO
Home ADSL Mixto 2 y 4,durhmloor_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 6,CAMBIADO
Home ADSL Mixto 2 y 4,durajsalazar_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 19,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,durngleonp_m,durduragilbertdos1,A2048,172.17.105.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,bbhmvvill_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,bbhiaguilera_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,bbhckbeltrana_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,bbhcefra_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,bbhachang_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,bbhaajime_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,bbhzpsanc_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,bbhrchaca_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,bbhnavicu_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,bbhmvcifu_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,bbhjlamor_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,bbhelcont_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,bbhefbarr_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 40,CAMBIADO
Home ADSL Mixto 2 y 4,bbhzifran_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 4,CAMBIADO
Home ADSL Mixto 2 y 4,bbhphalvar_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 22,CAMBIADO
Home ADSL Mixto 2 y 4,bbhevgaibo_m,bbhbbhjxmarco1,A2048,172.23.29.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,stljibernab_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,stlajflor_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,stlpgneg_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 9,CAMBIADO
Home ADSL Mixto 2 y 4,stlgrdelr_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 46,CAMBIADO
Home ADSL Mixto 2 y 4,stllnse_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 3,CAMBIADO
Home ADSL Mixto 2 y 4,stlgrdelr2_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 45,CAMBIADO
Home ADSL Mixto 2 y 4,stlgrdelr23_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 47,CAMBIADO
Home ADSL Mixto 2 y 4,stlgbamayaj_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 5,CAMBIADO
Home ADSL Mixto 2 y 4,stlferodr_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 18,CAMBIADO
Home ADSL Mixto 2 y 4,stleagomeza_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 15,CAMBIADO
Home ADSL Mixto 2 y 4,stlddillonp_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 8,CAMBIADO
Home ADSL Mixto 2 y 4,stlcoecha_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 10,CAMBIADO
Home ADSL Mixto 2 y 4,stlvep_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 13,CAMBIADO
Home ADSL Mixto 2 y 4,stlraguil_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 37,CAMBIADO
Home ADSL Mixto 2 y 4,stlraguil2_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 38,CAMBIADO
Home ADSL Mixto 3 y 6,stldlrodrigue_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 7,CAMBIADO
Home ADSL Mixto 6 y 12,stljiayal_m,salsta9deoctubre1,A2048,172.18.56.254,xdsl 29,CAMBIADO
Home ADSL Mixto 1 y 2,tricncordovan1,tritri8deabril1,A2048,10.114.11.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,trijemich_m,tritri8deabril1,A2048,10.114.11.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,triwpcast_m,tritri8deabril1,A2048,10.114.11.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,triflmonc_m,tritri8deabril1,A2048,10.114.11.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,trifbcabr_m,tritri8deabril1,A2048,10.114.11.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,triambeniteza_m,tritri8deabril1,A2048,10.114.11.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,trismmira2_m,tritri8deabril1,A2048,10.114.11.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,trismerof_m,tritri8deabril1,A2048,10.114.11.254,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,trisjgarc_m,tritri8deabril1,A2048,10.114.11.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,trirodri_m,tritri8deabril1,A2048,10.114.11.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,trimpvilla_m,tritri8deabril1,A2048,10.114.11.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,trimjcand_m,tritri8deabril1,A2048,10.114.11.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,trimjcall_m,tritri8deabril1,A2048,10.114.11.254,xdsl 24,CAMBIADO
Home ADSL Mixto 2 y 4,trigjpicop_m,tritri8deabril1,A2048,10.114.11.254,xdsl 12,CAMBIADO
Home ADSL Mixto 2 y 4,trificarr_m,tritri8deabril1,A2048,10.114.11.254,xdsl 36,CAMBIADO
Home ADSL Mixto 2 y 4,trivjortizo_m,tritri8deabril1,A2048,10.114.11.254,xdsl 38,CAMBIADO
Home ADSL Mixto 2 y 4,trimyocho2_m,tritri8deabril1,A2048,10.114.11.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,manlbravop_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,manpedelg_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,mansavela_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,manlwbaja_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,manbpadil_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 13,CAMBIADO
Home ADSL Mixto 2 y 4,manjcchang_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 4,CAMBIADO
Home ADSL Mixto 2 y 4,manpmart_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 46,CAMBIADO
Home ADSL Mixto 2 y 4,manmcvela_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 12,CAMBIADO
Home ADSL Mixto 2 y 4,manwfyagua_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 28,CAMBIADO
Home ADSL Mixto 2 y 4,maniereye_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 6,CAMBIADO
Home ADSL Mixto 2 y 4,mancfalv_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 41,CAMBIADO
Home ADSL Mixto 2 y 4,mandsfazd_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 23,CAMBIADO
Home ADSL Mixto 3 y 6,manmebenavid_m,mntcabcabinanet1,A2048,172.28.21.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,trimeherrerar1,tritri24demayo1,A2048,10.114.3.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,trijpmenecesa_m,tritri24demayo1,A2048,10.114.3.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,trijgveli_m,tritri24demayo1,A2048,10.114.3.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,triwscabr_m,tritri24demayo1,A2048,10.114.3.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,trieequin_m,tritri24demayo1,A2048,10.114.3.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,triddmonc_m,tritri24demayo1,A2048,10.114.3.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,tricaalva_m,tritri24demayo1,A2048,10.114.3.254,xdsl 38,CAMBIADO
Home ADSL Mixto 1 y 2,triajcarc_m,tritri24demayo1,A2048,10.114.3.254,xdsl 29,CAMBIADO
Home ADSL Mixto 1 y 2,trinravil_m,tritri24demayo1,A2048,10.114.3.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,trilamarc_m,tritri24demayo1,A2048,10.114.3.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,trikmpere_m,tritri24demayo1,A2048,10.114.3.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,trijobara_m,tritri24demayo1,A2048,10.114.3.254,xdsl 2,CAMBIADO
Home ADSL Mixto 2 y 4,trieamaciasl_m,tritri24demayo1,A2048,10.114.3.254,xdsl 26,CAMBIADO
Home ADSL Mixto 2 y 4,triwssiavicha_m,tritri24demayo1,A2048,10.114.3.254,xdsl 42,CAMBIADO
Home ADSL Mixto 2 y 4,triwrquez_m,tritri24demayo1,A2048,10.114.3.254,xdsl 47,CAMBIADO
Home ADSL Mixto 2 y 4,trirrrodasi_m,tritri24demayo1,A2048,10.114.3.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,manrganchundiaa1,mntvilporvenir1,A2048,172.28.75.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,manyparcenta_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,manmssalaza_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,manlfpalm_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,manrebasu_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,manogzamb_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,manogzamb2_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,manmnbrav_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,manmemac_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,manjvgall_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,manvmden_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,manjmbasu_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,manalmaciasg_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,manjacabe_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,maneaparr_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 21,CAMBIADO
Home ADSL Mixto 2 y 4,manjmcastil_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 8,CAMBIADO
Home ADSL Mixto 2 y 4,manbjalci_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 35,CAMBIADO
Home ADSL Mixto 2 y 4,mangmanch_m,mntvilporvenir1,A2048,172.28.75.254,xdsl 23,CAMBIADO
Home ADSL Mixto 512 y 1024,milmasilv_m,milmilcentrouno1,A2048,172.16.21.254,xdsl 34,CAMBIADO
Home ADSL Mixto 512 y 1024,miltjchavarri_m,milmilcentrouno1,A2048,172.16.21.254,xdsl 38,CAMBIADO
Home ADSL Mixto 512 y 1024,milmaespi_m,milmilcentrouno1,A2048,172.16.21.254,xdsl 29,CAMBIADO
Home ADSL Mixto 512 y 1024,milsjtapi_m,milmilcentrouno1,A2048,172.16.21.254,xdsl 22,CAMBIADO
Home ADSL Mixto 512 y 1024,milmfrobl_m,milmilcentrouno1,A2048,172.16.21.254,xdsl 47,CAMBIADO
Home ADSL Mixto 512 y 1024,miljfgome_m,milmilcentrouno1,A2048,172.16.21.254,xdsl 8,CAMBIADO
Home ADSL Mixto 512 y 2048,milsiabarcaa_m4,milmilcentrouno1,A2048,172.16.21.254,xdsl 21,CAMBIADO
Home ADSL Mixto 512 y 2048,milmlarretam_m4,milmilcentrouno1,A2048,172.16.21.254,xdsl 12,CAMBIADO
Home ADSL Mixto 512 y 2048,milfbgarciar_m4,milmilcentrouno1,A2048,172.16.21.254,xdsl 41,CAMBIADO
Home ADSL Mixto 512 y 2048,milmcmoyan_m4,milmilcentrouno1,A2048,172.16.21.254,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 3072,milnamira_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 45,CAMBIADO
Home ADSL Mixto 512 y 3072,milmzhous_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 33,CAMBIADO
Home ADSL Mixto 512 y 3072,milmwu_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 27,CAMBIADO
Home ADSL Mixto 512 y 3072,milmacruzc_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 25,CAMBIADO
Home ADSL Mixto 512 y 3072,milnjlopeza_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 30,CAMBIADO
Home ADSL Mixto 512 y 3072,milmamont_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 37,CAMBIADO
Home ADSL Mixto 512 y 3072,milseandr_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 39,CAMBIADO
Home ADSL Mixto 512 y 3072,milfaburg_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 14,CAMBIADO
Home ADSL Mixto 512 y 3072,milagrumi_m6,milmilcentrouno1,A2048,172.16.21.254,xdsl 10,CAMBIADO
Home ADSL Mixto 512 y 4096,milgmguevarar1,milmilcentrouno1,A2048,172.16.21.254,xdsl 17,CAMBIADO
Home ADSL Mixto 512 y 4096,milszhou_m8,milmilcentrouno1,A2048,172.16.21.254,xdsl 6,CAMBIADO
Home ADSL Mixto 512 y 4096,milsipare_m8,milmilcentrouno1,A2048,172.16.21.254,xdsl 48,CAMBIADO
Home ADSL Mixto 512 y 6144,milaadiazp_m12,milmilcentrouno1,A2048,172.16.21.254,xdsl 5,CAMBIADO
Home ADSL Mixto 512 y 6144,miljwu_m12,milmilcentrouno1,A2048,172.16.21.254,xdsl 40,CAMBIADO
Home ADSL Mixto 512 y 1024,milcaripa_m,milmilcentrodos1,A2048,172.16.39.254,xdsl 21,CAMBIADO
Home ADSL Mixto 512 y 1024,milwramij_m,milmilcentrodos1,A2048,172.16.39.254,xdsl 29,CAMBIADO
Home ADSL Mixto 512 y 1024,milbrfran_m,milmilcentrodos1,A2048,172.16.39.254,xdsl 44,CAMBIADO
Home ADSL Mixto 512 y 1024,mileysemp_m,milmilcentrodos1,A2048,172.16.39.254,xdsl 48,CAMBIADO
Home ADSL Mixto 512 y 2048,milaeespi_m4,milmilcentrodos1,A2048,172.16.39.254,xdsl 12,CAMBIADO
Home ADSL Mixto 512 y 2048,milzlin_m4,milmilcentrodos1,A2048,172.16.39.254,xdsl 36,CAMBIADO
Home ADSL Mixto 512 y 2048,miljamorad_m4,milmilcentrodos1,A2048,172.16.39.254,xdsl 43,CAMBIADO
Home ADSL Mixto 512 y 3072,milabsarmie_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 5,CAMBIADO
Home ADSL Mixto 512 y 3072,milmamend_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 15,CAMBIADO
Home ADSL Mixto 512 y 3072,miltpferna_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 16,CAMBIADO
Home ADSL Mixto 512 y 3072,milljsarm_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 8,CAMBIADO
Home ADSL Mixto 512 y 3072,milcyong_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 4,CAMBIADO
Home ADSL Mixto 512 y 3072,milgcente_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 34,CAMBIADO
Home ADSL Mixto 512 y 3072,miljmintr_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 14,CAMBIADO
Home ADSL Mixto 512 y 3072,milbanaranj_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 3,CAMBIADO
Home ADSL Mixto 512 y 3072,milpameral_m6,milmilcentrodos1,A2048,172.16.39.254,xdsl 19,CAMBIADO
Home ADSL Mixto 512 y 4096,milwchuan1,milmilcentrodos1,A2048,172.16.39.254,xdsl 45,CAMBIADO
Home ADSL Mixto 512 y 4096,miljebaha_m8,milmilcentrodos1,A2048,172.16.39.254,xdsl 25,CAMBIADO
Home ADSL Mixto 512 y 1024,queflromol1,quequequito1,A2048,172.22.53.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,quefvcanoa_m,quequequito1,A2048,172.22.53.254,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,queneloord_m,quequequito1,A2048,172.22.53.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,quekbgarc_m,quequequito1,A2048,172.22.53.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,quejeluibad_m,quequequito1,A2048,172.22.53.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,quemisolo_m,quequequito1,A2048,172.22.53.254,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,quemereye_m,quequequito1,A2048,172.22.53.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,quemeorti_m,quequequito1,A2048,172.22.53.254,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,quelrsevi_m,quequequito1,A2048,172.22.53.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,quelrherr_m,quequequito1,A2048,172.22.53.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,quegfcalderon_m,quequequito1,A2048,172.22.53.254,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,quepcmaci_m,quequequito1,A2048,172.22.53.254,xdsl 38,CAMBIADO
Home ADSL Mixto 2 y 4,quemimorq_m,quequequito1,A2048,172.22.53.254,xdsl 37,CAMBIADO
Home ADSL Mixto 2 y 4,quemimosq_m,quequequito1,A2048,172.22.53.254,xdsl 36,CAMBIADO
Home ADSL Mixto 2 y 4,quembliberi_m,quequequito1,A2048,172.22.53.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,maclrgomezc1,macmac2oficina1,A2048,172.20.20.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,macllgome_m,macmac2oficina1,A2048,172.20.20.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,maclgsalv_m,macmac2oficina1,A2048,172.20.20.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,macsedavi_m,macmac2oficina1,A2048,172.20.20.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,macrfarti_m,macmac2oficina1,A2048,172.20.20.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,maclhpazm_m,macmac2oficina1,A2048,172.20.20.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,macjpibanezc_m,macmac2oficina1,A2048,172.20.20.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,macjgquino_m,macmac2oficina1,A2048,172.20.20.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,macjfmurgac2_m,macmac2oficina1,A2048,172.20.20.254,xdsl 3,CAMBIADO
